id,position,lyrics,id_album,isClassic,title,length,explicitLyrics,rank,publicationDate,language,language_detect,repeatedness,genre,recordLabel,recorded,runtime,award,subject
5714dec325ac0d8aee381488,13,"Here we go yo, here we go yo<br>So what so what so what&apos;s the scenario<br>Here we go yo, here we go yo<br>So what so what so what&apos;s the scenario<br><br>(Phife Dawg)<br>Aiyyo Bo knows this (what?) and Bo knows that (what?)<br>But Bo don&apos;t know jack, cause Bo can&apos;t rap<br>Well whaddya know, the Di-Dawg, is first up to bat<br>No batteries included, and no strings attached<br>No holds barred, no time for move fakin<br>Gots to get the loot so I can bring home the bacon<br>Brothers front, they say the Tribe can&apos;t flow<br>But we&apos;ve been known to do the impossible like Broadway Joe so<br>Sleep if you want, Nyquil will help you get your Z&apos;s troop<br>But here&apos;s the real scoop<br>I&apos;m all that and then some, short dark and handsome<br>Bust a nut inside your eye, to show you where I come from<br>I&apos;m vexed, fumin, I&apos;ve had it up to here<br>My days of payin dues are over, acknowledge me as in there (YEAH)<br>Head for the border, go get a taco<br>I&apos;ll be wreckin from the jump street, meaning from the get-go<br>Sit back relax and let yourself go<br>Don&apos;t sweat what you heard, but act like you know<br><br>(Charlie Brown)<br><br>Yes yes y&apos;all (yes y&apos;all!) Who got the vibe?<br>It&apos;s the Tribe y&apos;all (Tribe y&apos;all!) Real live y&apos;all (live y&apos;all!)<br>Inside outside come around... <br>(who&apos;s that??) Browwwwwwwwn<br>Some may, I say, call me Charlie<br>The word is the herb and I&apos;m deep like Bob Marley<br>Layback on the payback, (evolve rotate the gates?) CONTACT!<br>Can I get a hit? (HIT!)<br>Boom bip with a brother named Tip and we&apos;re ready to flip<br>East coast stompin, rippin and rompin<br>New York, North Cak-a-laka, and Compton<br>Checka-checka-check it out!<br>The loops for the troops, more bounce to the ounce<br>And wow how now wow how now Brown cow<br>We&apos;re ill till the skill gets down<br>For the flex, next, it&apos;s the textbook old to the new <br>but the rest are doo-doo<br>From radio, to the video, to Arsenio<br>Tell me! Yo, what&apos;s the scenario<br><br>(Dinco D)<br>(True blue!) Scooby Doo, whoopie doo<br>Scenario&apos;s ready yo, always rates more than four<br>Scores for the snores that&apos;s lovin dance floors<br>Now I go for mine, (shades of G sure?)<br>Ship-shape plus Grape Apes to play tapes<br>Papes make grapes great for the waist<br>I&apos;m an L-AH, an E-ADER, simply just a leader<br>Bass in his face means peace see ya later<br>Later? (LATER!) Later alligator<br>Pop blows the weasel and my Earth the inflater<br>So yo the D what the O, incorporated <br>I-N-C into a flow<br>Funk flipped flat back first this foul fight fight fight<br>Laugh yo how&apos;s that sound (ohhhhhh!)<br><br>(Q-Tip)<br>It&apos;s the leader Quest mission and we got the goods here (here!)<br>Never on the left cause my right&apos;s my good ear (ear!)<br>I could give a damn about a ill subliminal<br>Stay away from crime cause so ain&apos;t no CRIMINAL<br>I love my young nation, groovy sensation<br>No time for hibernation, only elation<br>Don&apos;t ever try to test, yo whattup little kid?<br>Yo Mr. Busta Rhymes, tell him what I did<br><br>(Busta Rhymes)<br>I heard you rushed and rushed, AND ATTACKED<br>Then baby puked then you had TO SMACK<br>Causin rambunction, throughout the sphere<br>Raise the levels of the boom, inside the ear<br><br>(Q-Tip)<br>You know I did it<br>So don&apos;t violate or you get violated<br>The hip-hop sound is well agitated<br>Won&apos;t ever waste no time on the played out ego<br>So here&apos;s Busta Rhymes with the scenario<br><br>(Busta Rhymes)<br>Watch, as I combine all the juice from the mind<br>Heel up, reel up, bring it back, come rewind<br>Powerful impact BOOM! from the cannon<br>Not braggin, try to read my mind just imagine<br>Vo-cab-u-lary&apos;s necessary<br>When diggin into my library<br>Oh my gosh! Oh my gosh!<br>Eating ayea toadstool like the one Peter Tosh-a<br>Uh, uh uhh, alone with the track man<br>Uh, pardon me, uhh, as I come back<br>As I did it yo I heard you beg your pardon<br>When I travel to the Sun I roll with the squadron<br>RRRRRROAW RRRRRRROAW like a dungeon dragon<br>Change your little drawers cause your pants are saggin<br>Try to step to this, I will, fits you in a turban<br>And had you smellin right, like some old stale urine<br>Checkady-choco, the chocolate chicken<br>The rear cock diesel, for chicks they were kickin<br>Yo, bustin out before the Busta bust a nut <br>the rhyme the rhythm is in sync (UHH!) the rhymes are on time<br>(TIME!) Rippin up this dance just like a radio<br>Observe the vibe and check out the scenario!!<br><br>*chorus starts* Yeah, my man motherfucker!<br><br>Chorus",5714debb25ac0d8aee34d796,FALSE,Scenario,250,FALSE,461723,2011-04-22,,english,NULL,"list(""Alternative hip hop"")","list(""Jive Records"")","list(""1991"")","list(""250.0"")",list(),"list(""1992 singles"", ""A Tribe Called Quest songs"", ""Songs written by Busta Rhymes"", ""Jive Records singles"", ""1991 songs"", ""Songs written by Q-Tip (musician)"")"
5714dec325ac0d8aee3814bf,4,"Here we go yo, here we go yo<br>So what so what so what&apos;s the scenario<br>Here we go yo, here we go yo<br>So what so what so what&apos;s the scenario<br><br>(Phife Dawg)<br>Aiyyo Bo knows this (what?) and Bo knows that (what?)<br>But Bo don&apos;t know jack, cause Bo can&apos;t rap<br>Well whaddya know, the Di-Dawg, is first up to bat<br>No batteries included, and no strings attached<br>No holds barred, no time for move fakin<br>Gots to get the loot so I can bring home the bacon<br>Brothers front, they say the Tribe can&apos;t flow<br>But we&apos;ve been known to do the impossible like Broadway Joe so<br>Sleep if you want, Nyquil will help you get your Z&apos;s troop<br>But here&apos;s the real scoop<br>I&apos;m all that and then some, short dark and handsome<br>Bust a nut inside your eye, to show you where I come from<br>I&apos;m vexed, fumin, I&apos;ve had it up to here<br>My days of payin dues are over, acknowledge me as in there (YEAH)<br>Head for the border, go get a taco<br>I&apos;ll be wreckin from the jump street, meaning from the get-go<br>Sit back relax and let yourself go<br>Don&apos;t sweat what you heard, but act like you know<br><br>(Charlie Brown)<br><br>Yes yes y&apos;all (yes y&apos;all!) Who got the vibe?<br>It&apos;s the Tribe y&apos;all (Tribe y&apos;all!) Real live y&apos;all (live y&apos;all!)<br>Inside outside come around... <br>(who&apos;s that??) Browwwwwwwwn<br>Some may, I say, call me Charlie<br>The word is the herb and I&apos;m deep like Bob Marley<br>Layback on the payback, (evolve rotate the gates?) CONTACT!<br>Can I get a hit? (HIT!)<br>Boom bip with a brother named Tip and we&apos;re ready to flip<br>East coast stompin, rippin and rompin<br>New York, North Cak-a-laka, and Compton<br>Checka-checka-check it out!<br>The loops for the troops, more bounce to the ounce<br>And wow how now wow how now Brown cow<br>We&apos;re ill till the skill gets down<br>For the flex, next, it&apos;s the textbook old to the new <br>but the rest are doo-doo<br>From radio, to the video, to Arsenio<br>Tell me! Yo, what&apos;s the scenario<br><br>(Dinco D)<br>(True blue!) Scooby Doo, whoopie doo<br>Scenario&apos;s ready yo, always rates more than four<br>Scores for the snores that&apos;s lovin dance floors<br>Now I go for mine, (shades of G sure?)<br>Ship-shape plus Grape Apes to play tapes<br>Papes make grapes great for the waist<br>I&apos;m an L-AH, an E-ADER, simply just a leader<br>Bass in his face means peace see ya later<br>Later? (LATER!) Later alligator<br>Pop blows the weasel and my Earth the inflater<br>So yo the D what the O, incorporated <br>I-N-C into a flow<br>Funk flipped flat back first this foul fight fight fight<br>Laugh yo how&apos;s that sound (ohhhhhh!)<br><br>(Q-Tip)<br>It&apos;s the leader Quest mission and we got the goods here (here!)<br>Never on the left cause my right&apos;s my good ear (ear!)<br>I could give a damn about a ill subliminal<br>Stay away from crime cause so ain&apos;t no CRIMINAL<br>I love my young nation, groovy sensation<br>No time for hibernation, only elation<br>Don&apos;t ever try to test, yo whattup little kid?<br>Yo Mr. Busta Rhymes, tell him what I did<br><br>(Busta Rhymes)<br>I heard you rushed and rushed, AND ATTACKED<br>Then baby puked then you had TO SMACK<br>Causin rambunction, throughout the sphere<br>Raise the levels of the boom, inside the ear<br><br>(Q-Tip)<br>You know I did it<br>So don&apos;t violate or you get violated<br>The hip-hop sound is well agitated<br>Won&apos;t ever waste no time on the played out ego<br>So here&apos;s Busta Rhymes with the scenario<br><br>(Busta Rhymes)<br>Watch, as I combine all the juice from the mind<br>Heel up, reel up, bring it back, come rewind<br>Powerful impact BOOM! from the cannon<br>Not braggin, try to read my mind just imagine<br>Vo-cab-u-lary&apos;s necessary<br>When diggin into my library<br>Oh my gosh! Oh my gosh!<br>Eating ayea toadstool like the one Peter Tosh-a<br>Uh, uh uhh, alone with the track man<br>Uh, pardon me, uhh, as I come back<br>As I did it yo I heard you beg your pardon<br>When I travel to the Sun I roll with the squadron<br>RRRRRROAW RRRRRRROAW like a dungeon dragon<br>Change your little drawers cause your pants are saggin<br>Try to step to this, I will, fits you in a turban<br>And had you smellin right, like some old stale urine<br>Checkady-choco, the chocolate chicken<br>The rear cock diesel, for chicks they were kickin<br>Yo, bustin out before the Busta bust a nut <br>the rhyme the rhythm is in sync (UHH!) the rhymes are on time<br>(TIME!) Rippin up this dance just like a radio<br>Observe the vibe and check out the scenario!!<br><br>*chorus starts* Yeah, my man motherfucker!<br><br>Chorus",5714debb25ac0d8aee34d79a,FALSE,Scenario,250,FALSE,461723,2011-04-22,,english,NULL,"list(""Alternative hip hop"")","list(""Jive Records"")","list(""1991"")","list(""250.0"")",list(),"list(""1992 singles"", ""A Tribe Called Quest songs"", ""Songs written by Busta Rhymes"", ""Jive Records singles"", ""1991 songs"", ""Songs written by Q-Tip (musician)"")"
5714dec325ac0d8aee3814d2,23,"Here we go yo, here we go yo<br>So what so what so what&apos;s the scenario<br>Here we go yo, here we go yo<br>So what so what so what&apos;s the scenario<br><br>(Phife Dawg)<br>Aiyyo Bo knows this (what?) and Bo knows that (what?)<br>But Bo don&apos;t know jack, cause Bo can&apos;t rap<br>Well whaddya know, the Di-Dawg, is first up to bat<br>No batteries included, and no strings attached<br>No holds barred, no time for move fakin<br>Gots to get the loot so I can bring home the bacon<br>Brothers front, they say the Tribe can&apos;t flow<br>But we&apos;ve been known to do the impossible like Broadway Joe so<br>Sleep if you want, Nyquil will help you get your Z&apos;s troop<br>But here&apos;s the real scoop<br>I&apos;m all that and then some, short dark and handsome<br>Bust a nut inside your eye, to show you where I come from<br>I&apos;m vexed, fumin, I&apos;ve had it up to here<br>My days of payin dues are over, acknowledge me as in there (YEAH)<br>Head for the border, go get a taco<br>I&apos;ll be wreckin from the jump street, meaning from the get-go<br>Sit back relax and let yourself go<br>Don&apos;t sweat what you heard, but act like you know<br><br>(Charlie Brown)<br><br>Yes yes y&apos;all (yes y&apos;all!) Who got the vibe?<br>It&apos;s the Tribe y&apos;all (Tribe y&apos;all!) Real live y&apos;all (live y&apos;all!)<br>Inside outside come around... <br>(who&apos;s that??) Browwwwwwwwn<br>Some may, I say, call me Charlie<br>The word is the herb and I&apos;m deep like Bob Marley<br>Layback on the payback, (evolve rotate the gates?) CONTACT!<br>Can I get a hit? (HIT!)<br>Boom bip with a brother named Tip and we&apos;re ready to flip<br>East coast stompin, rippin and rompin<br>New York, North Cak-a-laka, and Compton<br>Checka-checka-check it out!<br>The loops for the troops, more bounce to the ounce<br>And wow how now wow how now Brown cow<br>We&apos;re ill till the skill gets down<br>For the flex, next, it&apos;s the textbook old to the new <br>but the rest are doo-doo<br>From radio, to the video, to Arsenio<br>Tell me! Yo, what&apos;s the scenario<br><br>(Dinco D)<br>(True blue!) Scooby Doo, whoopie doo<br>Scenario&apos;s ready yo, always rates more than four<br>Scores for the snores that&apos;s lovin dance floors<br>Now I go for mine, (shades of G sure?)<br>Ship-shape plus Grape Apes to play tapes<br>Papes make grapes great for the waist<br>I&apos;m an L-AH, an E-ADER, simply just a leader<br>Bass in his face means peace see ya later<br>Later? (LATER!) Later alligator<br>Pop blows the weasel and my Earth the inflater<br>So yo the D what the O, incorporated <br>I-N-C into a flow<br>Funk flipped flat back first this foul fight fight fight<br>Laugh yo how&apos;s that sound (ohhhhhh!)<br><br>(Q-Tip)<br>It&apos;s the leader Quest mission and we got the goods here (here!)<br>Never on the left cause my right&apos;s my good ear (ear!)<br>I could give a damn about a ill subliminal<br>Stay away from crime cause so ain&apos;t no CRIMINAL<br>I love my young nation, groovy sensation<br>No time for hibernation, only elation<br>Don&apos;t ever try to test, yo whattup little kid?<br>Yo Mr. Busta Rhymes, tell him what I did<br><br>(Busta Rhymes)<br>I heard you rushed and rushed, AND ATTACKED<br>Then baby puked then you had TO SMACK<br>Causin rambunction, throughout the sphere<br>Raise the levels of the boom, inside the ear<br><br>(Q-Tip)<br>You know I did it<br>So don&apos;t violate or you get violated<br>The hip-hop sound is well agitated<br>Won&apos;t ever waste no time on the played out ego<br>So here&apos;s Busta Rhymes with the scenario<br><br>(Busta Rhymes)<br>Watch, as I combine all the juice from the mind<br>Heel up, reel up, bring it back, come rewind<br>Powerful impact BOOM! from the cannon<br>Not braggin, try to read my mind just imagine<br>Vo-cab-u-lary&apos;s necessary<br>When diggin into my library<br>Oh my gosh! Oh my gosh!<br>Eating ayea toadstool like the one Peter Tosh-a<br>Uh, uh uhh, alone with the track man<br>Uh, pardon me, uhh, as I come back<br>As I did it yo I heard you beg your pardon<br>When I travel to the Sun I roll with the squadron<br>RRRRRROAW RRRRRRROAW like a dungeon dragon<br>Change your little drawers cause your pants are saggin<br>Try to step to this, I will, fits you in a turban<br>And had you smellin right, like some old stale urine<br>Checkady-choco, the chocolate chicken<br>The rear cock diesel, for chicks they were kickin<br>Yo, bustin out before the Busta bust a nut <br>the rhyme the rhythm is in sync (UHH!) the rhymes are on time<br>(TIME!) Rippin up this dance just like a radio<br>Observe the vibe and check out the scenario!!<br><br>*chorus starts* Yeah, my man motherfucker!<br><br>Chorus",5714debb25ac0d8aee34d79a,FALSE,Scenario,250,FALSE,461723,2011-04-22,,english,NULL,"list(""Alternative hip hop"")","list(""Jive Records"")","list(""1991"")","list(""250.0"")",list(),"list(""1992 singles"", ""A Tribe Called Quest songs"", ""Songs written by Busta Rhymes"", ""Jive Records singles"", ""1991 songs"", ""Songs written by Q-Tip (musician)"")"
5714dec325ac0d8aee381802,3,"I know I dream about her all day<br>I think about her with her clothes off<br>I&apos;m ridin&apos; &apos;round with my system pumpin&apos; LSD<br>I look for ways to say, &quot;I love you&quot;<br>But I ain&apos;t into makin&apos; love songs<br>Baby, I&apos;m just rappin&apos; to this LSD<br>She ain&apos;t a stranger to the city life<br>I introduce her to this hippy life<br>We make love under pretty lights, LSD (Acid)<br>I get a feelin&apos; it&apos;s a trippy night<br>Them other drugs just don&apos;t fit me right<br>Girl, I really fuckin&apos; want love, sex, dream<br>Another quarter to the face system<br>Make no mistakes, it&apos;s all a leap of faith for love<br>It takes a place in feelin&apos; that you crave doin&apos; love, sex, dreams<br><br>It started in Hollywood<br>Dreamin&apos; of sharin&apos; love<br>My tongue at a loss for words<br>&apos;Cause my feelings just said it all<br>Party just started up<br>Dreamin&apos; of sharin&apos; worlds<br>Held this feeling for way too long<br>Said, &quot;I really wanna let it go&quot;<br><br>I&apos;ve been gettin&apos; fly because the gimmick&apos;s so dope<br>I&apos;ve been getting high &apos;cause I figured Lord told me<br>I&apos;ve been drinking, driving, now we&apos;ll never go home<br>I gon&apos; stay in doubt because the weather&apos;s so cold<br><br>Feeling low sometimes when the light shines down<br>Makes me high<br>Can you feel it?<br>Can you feel it?<br>Feeling low sometimes when the light shines down<br>Makes me high<br>Can you feel it?<br>Can you feel it?<br><br>For all them hoes that was frontin&apos; on niggas back in the day (this for my broke jiggy niggas) excuse me, fuck out my face.<br>They say wealth is in the mind, not the pocket, I learned that from a very wise man<br><br>Okay, excuse me, Mr. Bill Collector, I got problems<br>My cheque arrive ma&#xF1;ana, Imma pay my debt, I promise<br>I spent 20 thousand dollars with my partners in Bahamas<br>Another 20 thousand dollars on Rick Owens out in Barneys<br>I said, &quot;Excuse me, why the fuck you looking, what&apos;s your problem?&quot;<br>I swear we gon&apos; have drama if you touch my tailored garments<br>All you see is niggas here, so that mean it&apos;s triggers there<br>What you mean? We got weed, and codeine and bricks for sale<br>I bet a lot of niggas plottin&apos;, so you know I got that heater, bruh<br>Drive my side in Harlem, catch me ridin&apos; with my nina, bruh<br>She got a apple bottom that remind you of Bonita, bruh<br>Oh, you mean like Q-Tip? Now that girl my new bitch<br>(Excuse me) No, I believe the proper term&apos;s &quot;Excuse you&quot;<br>I could switch up on you niggas and start shittin&apos; if I choose to<br>That&#x2019;s when the new you becomin&apos; different since they knew you<br>I guess the new me is just gon&apos; take some gettin&apos; used to<br><br>It started in Hollywood<br>Dreamin&apos; of sharin&apos; love<br>My tongue had a loss for words<br>&apos;Cause my feelings just said it all<br><br>I look for ways to say, &quot;I love you&quot;<br>But I ain&apos;t into makin&apos; love songs<br>Baby I&apos;m just rappin&apos; to this LSD",5714debb25ac0d8aee34d7f1,FALSE,L$D,238,TRUE,732508,2015-05-26,,english,NULL,"list(""PBR&B"", ""Neo soul"", ""Neo-psychedelia"")","list(""Polo Grounds Music"", ""RCA Records"")","list(""2014"")","list(""238.0"")",list(),"list(""Songs about drugs"", ""Songs written by ASAP Rocky"", ""Song recordings produced by Jim Jonsin"", ""2015 songs"", ""2015 singles"", ""ASAP Rocky songs"")"
5714dec325ac0d8aee381d3e,2,"Let me see you go back (Who, it&apos;s the L-I-Y-A-H)<br>Let me see you come forth<br>Let me see you go back (Who, it&apos;s the L-I-Y-A-H)<br>Let me see you come forth<br><br>Let me see you go back (Who, it&apos;s the L-I-Y-A-H)<br>Let me see you come forth<br>Let me see you go back (Who, it&apos;s the L-I-Y-A-H)<br>Let me see you come forth<br><br>It&apos;s Friday (hey) and I&apos;m ready to swing<br>Pick up my girls and hit the party scene<br>Tonight, oh, oh, oh, it&apos;s alright<br>So get up and let this funky mellow groove<br>Get you in the mood<br>&apos;Cause you know it&apos;s alright<br><br>So, Mr. DJ, keep the music groovin&apos; (Keep on groovin&apos;)<br>Don&apos;t stop movin&apos; (Don&apos;t stop movin&apos;)<br>Let me see you, let me see you go<br><br>Back, back, forth and forth (go back, lemme see you go)<br>Back, back, forth and forth (alright, wanna see you go)<br>Back, back, forth and forth (come on, lemme see you go)<br>Back, back, forth and forth (see you go back and forth)<br><br>Now&apos;s the time for you to make your move to the dance floor (Woah)<br>So throw your hands in the air (Yeah)<br>And wave &apos;em round like you just don&apos;t care (yeah)<br>Who it&apos;s the L-I-Y-A-H, rippin&apos; up the stage<br>I got jazz personality, G mentality<br>Beats for Soul Train<br><br>So, Mr. DJ, keep the music groovin&apos; (Keep on groovin&apos;)<br>Don&apos;t stop movin&apos; (Don&apos;t stop movin&apos;)<br>Now let me see you go back and forth, back and forth<br><br>Back, back, forth and forth (oh ooh)<br>Back, back, forth and forth (ooh oh oh)<br>Back, back, forth and forth (back, back, forth and forth)<br>Back, back, forth and forth (come on, now lemme see you go)<br><br>Hey, here&apos;s the formality, get up on the floor, you see<br>Show your personality, be who you wanna be, tell me<br>So can you feel the groove overwhelm you? (Oooh)<br>Hey, I wanna keep this party goin&apos; on all night<br><br>So, Mr. DJ, keep the music groovin&apos; (Keep on groovin&apos;)<br>Don&apos;t stop movin&apos; (Don&apos;t stop movin&apos;)<br>Now let me see you go back and forth, back and forth<br><br>Back, back, forth and forth (alright, lemme see you go)<br>Back, back, forth and forth (go back, back, forth and forth)<br>Back, back, forth and forth (bring it back, take it forth)<br>Back, back, forth and forth (alright)<br><br>Back, back, forth and forth (ooh ooh ooh ooh)<br>Back, back, forth and forth (ooh ooh ooh ooh)<br>Back, back, forth and forth (ooh ooh ooh ooh)<br>Back, back, forth and forth (ooh ooh ooh ooh)<br><br>Lemme see you go<br>Who, it&apos;s the L-I-Y-A-H<br>(Lemme see you go back and forth, now check it)",5714debb25ac0d8aee34d894,TRUE,Back And Forth,229,FALSE,587436,2001-07-23,eng,english,NULL,"list(""Hip hop soul"", ""Contemporary R&B"", ""New jack swing"")","list(""Blackground Records"", ""Jive Records"")","list(""October 1993"", ""Chicago Recording Company"")","list(""231.0"")",list(),"list(""Billboard Hot R&B/Hip-Hop Songs number-one singles"", ""Hip hop soul songs"", ""Song recordings produced by R. Kelly"", ""1994 singles"", ""New jack swing songs"", ""Aaliyah songs"", ""Songs written by R. Kelly"", ""Debut singles"", ""1993 songs"", ""Singles certified gold by the Recording Industry Association of America"")"
5714dec325ac0d8aee381d3f,3,"May 5, 1993<br>Aaliyah&apos;s Diary<br>Got it, hmmph&quot;<br><br>Age ain&apos;t nothing but a number<br>Throwing down ain&apos;t nothing but a thang<br>This lovin&apos; I have for you<br>It&apos;ll never change<br><br>Here I am and there you are<br>You&apos;re eyes are calling me to your heart<br>All you gotta do is knock and I&apos;ll let you in<br>Then we will feel the passion that flows within<br>I don&apos;t mean to be bold but I gotta let you know<br>I got a thing for you and I can&apos;t let go<br><br>Age ain&apos;t nothing but a number<br>Throwing down ain&apos;t nothing but a thang<br>This lovin&apos; I have for you<br>It&apos;ll never change<br><br>Age ain&apos;t nothing but a number<br>Throwing down ain&apos;t nothing but a thang<br>This lovin&apos; I have for you<br>It&apos;ll never change<br><br>Take my hand and come with me<br>And let me show you true extasy<br>Boy be brave don&apos;t be afraid<br>Cause tonight we&apos;re gonna go all the way<br>I don&apos;t mean to be bold but I gotta let you know<br>I got a thing for you and I can&apos;t let go<br><br>Age ain&apos;t nothing but a number<br>Throwing down ain&apos;t nothing but a thang<br>This lovin&apos; I have for you<br>It&apos;ll never change<br><br>Age ain&apos;t nothing but a number<br>Throwing down ain&apos;t nothing but a thang<br>This lovin&apos; I have for you<br>It&apos;ll never change<br><br>&quot;So what&apos;s up, Here I am, reach...<br>Baby Come here...<br>Age ain&apos;t nothin&apos; ohhh..ooh<br>I don&apos;t mean to be bold, but I gotta let you know,<br>Liyah&apos;s got a thang for you and I can&apos;t let go...ooh my...<br><br>Age ain&apos;t nothing but a number<br>Throwing down ain&apos;t nothing but a thang<br>This lovin&apos; I have for you<br>It&apos;ll never change",5714debb25ac0d8aee34d894,FALSE,Age Ain't Nothing But A Number,252,FALSE,464941,2007-06-11,eng,english,NULL,"list(""Contemporary R&B"", ""Hip hop soul"")","list(""Jive Records"", ""Blackground Records"")","list(""Chicago Recording Company"", ""1993"")","list(""253.0"")",list(),"list(""Rhythm and blues ballads"", ""Aaliyah songs"", ""1994 singles"", ""Songs written by R. Kelly"", ""Hip hop soul songs"", ""Song recordings produced by R. Kelly"")"
5714dec325ac0d8aee381d40,4,"Well now I guess it&apos;s time for me to wreck shop,<br>so show your peace while the beat drops,<br>and if you&apos;re in the house just throw your hands up,<br>and let me see my brothas and sistas spread luv.<br>And if you&apos;re not down there&apos;s sumthin wrong see,<br>cause see my project homies, they got my back G,<br>droppin a old school with a new swing..<br>PA&apos;s in the house and it&apos;s a good thang..<br><br>Well if you down with the clique,<br>let me hear you say (I&apos;m down wit it)<br>Well if you down with the clique,<br>let me hear you say (I&apos;m down wit it)<br>Well if you down with the clique,<br>let me hear you say (I&apos;m down wit it)<br>Well if you down with the clique,<br>let me hear you say (I&apos;m down wit it)<br><br>Now it&apos;s a phone checker, I mustn&apos;t do this and if you didn&apos;t know I thought you knew this,<br>It took a little time but now it&apos;s on see you been waiting for so long to beep me..hmmm...<br>so check check check it out, all the dogs in the house (woof woof woof),<br>so pump your fist in the air, say R. Kelly&apos;s on the track and it&apos;s a good thang.<br><br>Well if you down with the clique,<br>let me hear you say (I&apos;m down wit it)<br><br>Now I don&apos;t mind when my homies on the chit chat,<br>but when it&apos;s time to...ain&apos;t no get backs,<br>see I am what I am when I jam so as the beat slams I&apos;ll make U say (Gotdamn)...<br>Now if you not down with my clique, <br>you can just doo-doo on a stick and if you down with Liyah I&apos;m glad you feel the same..<br>Boy it feels good to know you&apos;re in my good thang<br><br>Well if you down with the clique,<br>let me hear you say (I&apos;m down wit it)<br><br>tonite is the night that I... <br>I take you boy and I put you in my good thang all night...<br><br>First we have the Black ground posse in her clique,<br>then we have the funky second chapter in her clique.<br>PA&apos;s in the house and yes you know they&apos;re in her clique<br>and all the project homies are down with the clique,<br>well now we have the double x-tra large in her clique<br>plus we have the DA to the Smahd in her clique,<br>then we have the down town possee in her clique,<br>Peace to the hood cause ya down with her clique.<br><br>Well if you down with the clique,<br>let me hear you say (I&apos;m down wit it)",5714debb25ac0d8aee34d894,FALSE,Down With The Clique,202,FALSE,317757,2001-07-23,,english,NULL,"list(""Reggae fusion"", ""Hip hop music"", ""Contemporary R&B"")","list(""Jive Records"", ""Blackground Records"")","list(""1993"")","list(""204.0"")",list(),"list(""Aaliyah songs"", ""1995 singles"", ""Songs written by R. Kelly"", ""Song recordings produced by R. Kelly"", ""1994 songs"")"
5714dec325ac0d8aee381d42,6,"No One Knows How To Love Me Quite Like You Do <br>No One Knows How To Love Me Quite Like You Do<br><br>Liyah you&apos;re the only one for me,<br>Liyah you&apos;re the only one for me,<br>Liyah you&apos;re the only one for me,<br>The one for me, the one for me<br><br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br><br>When it comes down to the things I like<br>Boy, you know just how to satisfy me<br>You pick me up when I&apos;m down, you put my feet on solid ground<br>And you make me your first priority<br><br>(Keep it comin&apos;) keep it comin&apos;, babe<br>(Cause I like it) cause I like it, babe<br>Don&apos;t stop cause no one knows...<br><br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br><br>When there are clouds on a rainy day<br>You know how to bring sunshine to my life<br>And I&apos;ve never felt this way before<br>You make me feel like I&apos;m your goddess<br><br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br><br>Well it&apos;s the L-I-Y-A-H plus the second chapter<br>R Kelly&apos;s spitin&apos; tracks, as if it were tobacco<br>It&apos;s the ninties, time to get the pockets phat<br>So when I say &quot;book&quot;, you say &quot;read that&quot;<br>Now back to the matter of the song<br>No one knows how to love me like you do<br>I got words for you...<br>Uh! Forever my man!!!<br><br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br>No one knows how to love me quite like you do...<br><br>Liyah you&apos;re the only one for me,<br>Liyah you&apos;re the only one for me,<br>Liyah you&apos;re the only one for me,<br>The one for me, the one for me",5714debb25ac0d8aee34d894,FALSE,No One Knows How To Love Me Quite Like You Do,245,FALSE,282209,2001-07-23,eng,english,NULL,"list(""Contemporary R&B"", ""New jack swing"")","list(""Jive Records"", ""Blackground Records"")","list(""1993"", ""Chicago Recording Company"")","list(""247.0"", ""217.0"")",list(),"list(""Song recordings produced by R. Kelly"", ""Songs written by R. Kelly"", ""1995 singles"", ""Aaliyah songs"", ""1994 songs"")"
